0,0,0.0005016,0.0082252
0,0,-0.00017353,-0.002138
0,0,-0.0012934,-0.022625
-3.0175e-06,-2.0759e-05,0.00051682,-0.0023454
0,0,0.00092354,0.015218
0,0,-0.00011225,-0.0024611
0,0,-0.00071756,-0.0089348
0,0,5.6557e-05,-0.0024608
0,0,0.00027867,0.0099616
0,-3.106e-05,-0.00031552,0.005827
0,0,-0.000295,0.0014795
0,0,-0.00014934,0.0018115
-1.6335e-06,2.9457e-05,0.00042766,-0.0030412
0,0,-0.00020361,0.0024771
2.246e-06,1.8223e-05,-0.00030371,0.00010317
-2.1469e-06,2.565e-05,0.00032811,-0.0015429
0,0,0.00012789,-0.0027815
0,0,-0.00012586,0.0013735
0,0,0,0
0,2.131e-05,1.3372e-05,-0.0026225
0,0,0.00024116,-0.0023505
1.5858e-06,4.4883e-06,-0.00027384,0.00048238
0,0,0,0
-9.5365e-07,6.1677e-06,0.00020081,-0.0013451
-4.8807e-07,-7.8534e-06,0.00021717,-0.0010579
