0,0,0.00032925,-0.0016384
3.07e-06,4.7115e-06,-0.0005807,0.0083952
0,0,0.00037387,-0.011712
0,-1.9172e-05,0.00094142,-0.0007786
0,-2.8271e-05,0.00096547,-0.011135
-1.982e-06,-4.2779e-05,0.0012274,-0.0024438
0,-1.776e-05,-0.00032921,-0.0044853
0,-3.6718e-05,0.000966,-0.011133
0,0,-0.00037802,0.0062657
0,0,0.00023003,-0.0031817
0,0,-0.00095,0.014471
3.0043e-06,-3.0156e-06,-0.00055298,-0.0049069
0,0,-0.00068,0.010291
0,0,-0.00033693,0.00036463
0,0,-0.00072906,0.0081573
0,0,-0.00034008,0.0017963
0,0,-0.00044128,0.0057283
0,0,-0.00063476,0.0064713
0,1.7537e-05,-7.148e-05,-0.0022565
0,0,-0.00035674,0.0035677
0,0,0.00016336,-0.0052562
5.5258e-07,1.2695e-05,-0.00032222,-0.0007578
0,8.4031e-06,0.00026406,-0.005838
1.8607e-07,6.1069e-06,-8.5555e-05,-0.002725
0,0,0.00016831,-0.003304
0,3.6977e-06,5.5424e-05,-0.0019868
0,0,0.00010246,-0.00089874
0,0,5.6324e-05,-0.0015991
0,0,0,0
