0,-0.00086493,0.012845,0.21725
0,-0.0018203,0.01997,0.52679
0,0,-0.0098523,-0.666
0,0,-0.017563,-0.9097
0,0.0020317,-0.0096231,-0.7264
7.3195e-05,0.0020618,-0.0077661,-0.76765
0,0,0.02069,0.73377
0,0,0.017869,0.38736
-6.5822e-05,-0.001695,0.003617,0.56003
0,-0.0010847,-0.0024908,0.26126
0,0,-0.012585,-0.13409
0,0,-0.0079983,-0.045781
0,0.00054171,0.0016954,-0.050709
1.7583e-05,0.00021135,-0.0009493,0.019629
-2.8063e-05,-0.00016881,0.005827,0.048242
0,-0.00020074,-0.00072747,0.042783
0,0,-0.00056462,-0.012505
