0,-6.936e-05,-0.00077365,0.042175
0,-7.6281e-05,-0.00073884,0.063643
0,-9.5769e-05,-0.0015769,0.044304
0,-7.4794e-05,-0.00095386,0.067213
0,0,-0.00018765,-0.01703
0,-9.5829e-05,-0.00098809,0.029135
0,4.34e-05,0.00023142,-0.040297
1.2851e-06,-2.3364e-05,-0.00027679,-0.0053912
0,4.5785e-05,0.00046985,-0.019854
0,1.4147e-05,-9.9273e-05,-0.011423
0,0,0.00026954,-0.0053295
