0,1.0421e-05,0.00025187,-0.0023715
0,2.1747e-05,0.00044428,-0.0052477
0,0,0.00061506,0.00076373
0,0,0.00045881,0.0043658
0,0,-0.00018138,-0.00074799
0,-3.513e-05,-5.0792e-05,-0.0020039
3.78e-06,3.5405e-05,-0.00067111,-0.0063978
0,0,9.4911e-05,-0.003897
-1.3529e-06,3.916e-05,0.00012176,-0.0052685
0,0,-0.00013865,-0.0015215
0,0,-0.00020945,0.0045431
0,1.5563e-05,-8.1416e-05,-0.0013788
0,1.8863e-05,-0.00020735,-0.0013524
0,0,-0.00045239,0.0019137
0,0,-0.00014555,0.00081208
0,0,-0.00026203,0.00069393
0,0,0.00020696,0.00059613
0,0,-0.00010642,0.0022463
0,0,6.5893e-05,-0.0023875
0,1.7149e-06,7.1981e-05,0.00086344
0,0,8.4688e-05,-0.002951
0,9.7402e-06,7.6776e-05,-0.0021334
0,0,-4.858e-05,-0.0034489
0,0,4.7347e-05,-0.0015199
0,0,-8.9199e-05,-0.0022761
