3.4793e-05,0.00018778,-0.003924,-0.018501
1.8924e-05,3.2038e-05,-0.001248,-0.0048158
2.6795e-05,0.00047511,-0.0044255,-0.028696
0,0.00033496,-0.0024681,-0.012113
-2.1072e-05,0.00032117,-0.0010992,-0.027274
0,0.00040067,-0.0046123,-0.033765
0,0,0.0015595,-0.01472
0,0.00031059,-0.00096508,-0.032343
0,0,0.0043713,-0.0028475
0,0,0.0015306,-0.011028
-5.4605e-05,-0.00036336,0.0064115,0.017718
-3.4791e-05,-2.6399e-05,0.0043216,-0.0050815
0,-0.0002212,0.0007056,0.013747
-1.0759e-05,-5.357e-05,0.0025269,-0.00031679
2.1339e-05,-0.00014717,-0.0021819,0.01213
-7.2283e-06,-0.00010303,0.0015283,0.00373
2.5381e-05,-6.7462e-05,-0.0030263,0.0094115
7.7408e-06,-5.7116e-05,-0.00067664,0.0029529
2.013e-05,-4.6389e-06,-0.0024539,0.0077788
1.0791e-05,-3.2019e-05,-0.0013663,0.0062644
-1.3729e-06,-4.1786e-05,-4.6055e-05,0.007683
0,-5.6383e-05,-0.00057726,0.0083889
0,-4.8857e-05,0.00015979,0.0025121
5.8978e-06,-6.4779e-05,-0.00082499,0.0056339
0,0,0.00035518,-0.0018763
-6.2562e-06,-8.8954e-05,0.00036236,0.005605
0,0,0.00037302,-0.00023361
0,0,0,0
0,3.5923e-05,0.00042347,-0.00085622
