0,0,0.093328,4.4901
0,0,-0.048409,1.8385
0,0,0.12936,6.4954
0,0,0,0
0,-0.0024006,0.067024,0.2313
0,0,-0.04897,0.86524
0,0,-0.03632,-1.8977
