0,0,0.003135,-0.2303
0,0,0.0041353,-0.30426
0,0,0.0033771,-0.2243
0,0.00020235,0.0026379,-0.25408
0,0.00015213,-0.0016629,0.078716
0,0.00016924,0.0032514,-0.052946
1.4315e-05,-0.00020723,-0.00067225,0.14464
0,0,0.0012306,0.013523
0,0,-0.0011695,0.024594
0,0,0,0
0,6.3557e-05,-0.0010876,0.0077001
