0,0,0.00020845,0.01017
5.4614e-06,6.5261e-05,-0.0011994,-0.0086868
0,0,-0.0015165,-0.020749
0,0,-0.00061766,-0.0013558
-7.701e-06,-7.1525e-05,0.0018068,0.023253
7.5627e-06,2.1604e-05,-0.001982,-0.0079655
0,0,-0.00052809,-0.0092086
-4.0226e-06,-4.0046e-05,0.00043785,0.0083629
-5.7218e-06,-4.3071e-05,0.0017374,0.015352
0,0,-0.00018876,-0.002405
0,2.1822e-05,-1.0221e-05,-0.0038498
0,0,2.1542e-05,0.0064858
0,0,0.00042488,0.0016287
0,0,7.8144e-06,-0.0011803
-7.6349e-07,1.9836e-05,5.6607e-05,-0.0039163
0,0,1.8243e-05,0.0023422
0,0,0.00031548,-0.0023095
-8.3162e-07,2.2176e-05,0.0001942,-0.0046594
0,0,-0.00010029,-0.00021041
0,0,0,0
0,-4.412e-06,0.00017818,-0.0013764
0,1.3441e-05,-2.1293e-05,-0.0031306
1.462e-06,-4.7201e-06,-0.00032797,0.0015249
0,-5.8635e-06,9.9577e-05,-0.00027485
0,0,6.6655e-05,-0.0004324
